,avg_n,avg_p,count_n,count_p,max_n,max_p,min_n,min_p,phi_avg_n,phi_avg_p,phi_count_n,phi_count_p,phi_max_n,phi_max_p,phi_min_n,phi_min_p,phi_n,phi_p,phi_pos_n,phi_pos_p,phi_sum_n,phi_sum_p,sum_n,sum_p
169,10.7984438734,11.6554989345,7.0,18.0,13.0519328402,16.1432756885,9.6534112448,9.6534112448,0.170232909403,1.26397842834,0.2626072168,0.818461068038,0.14084124858,0.912596644507,0.190424966986,1.52612365216,1.8382505176,14.7322992247,19.8163979844,174.073769551,0.0243189870576,0.0702210237965,75.5891071139,209.798980821
170,10.1541310281,11.6328950334,13.0,12.0,11.6461475372,16.1432756885,9.38591295904,9.51113005833,0.533853185399,0.775005291388,0.416985784179,0.751296267086,0.465459945187,0.558471240843,0.577547993251,0.947895271092,5.42081519433,9.01555520503,54.3476045348,108.547120105,0.0410656296461,0.0645837742823,132.003703366,139.594740401
171,20.9824999036,20.3130817616,7.0,18.0,23.6733590721,25.0046442539,18.9503132293,18.5536571888,0.137718696674,0.611331181734,0.412811791383,0.689890015441,0.122064745053,0.496628552354,0.152487323282,0.669303100276,2.88968253968,12.4180202779,61.4323660101,253.363508326,0.0196740995248,0.0339628434296,146.877499325,365.635471708
172,10.6730016035,11.6851267073,11.0,14.0,13.5308292565,20.1384576693,9.58096956674,9.26831916271,0.49647291418,0.74131315665,0.481714200832,0.618738440376,0.391613559575,0.430139105364,0.553060540714,0.934618026547,5.29885620915,8.66233816527,56.0147940533,108.685870686,0.0451339012891,0.0529509397607,117.403017639,163.591773903
173,16.2697445284,16.6897611255,7.0,18.0,20.4559363619,23.9262410436,14.4049918729,14.2765738463,0.130225877965,0.837960801094,0.302677395069,0.776964755708,0.103575887605,0.58451996606,0.147083857053,0.979602371922,2.11874176548,13.9853656027,34.8750451685,236.116738476,0.0186036968522,0.0465533778386,113.888211699,300.415700258
174,15.1707107483,16.624025362,9.0,16.0,24.1357927411,33.9971635321,12.8631999874,13.2743869595,0.19785550586,0.728912006986,0.33351207215,0.757340730676,0.124363375239,0.356425372939,0.233348517654,0.912844542487,3.00160864935,12.1174516908,45.3533838162,209.82459337,0.0219839450955,0.0455570004366,136.536396734,265.984405793
175,16.4295324159,17.9283590366,8.0,17.0,24.1357927411,33.9971635321,14.2309428502,14.5997241564,0.142135932115,0.753202758784,0.29190336302,0.794334675697,0.0967536856654,0.397200474507,0.164095023691,0.924927713854,2.33522690416,13.5036894868,38.826393807,247.75514059,0.0177669915144,0.0443060446343,131.436259327,304.782103622
176,16.9997863672,17.6689555922,13.0,12.0,23.9639217289,25.3472355839,15.4612558012,15.430768885,0.373835904947,0.417621280824,0.488856193884,0.61491098877,0.265195763547,0.291113870813,0.411035856479,0.478195994006,6.35513052049,7.37893186524,107.899087456,134.364906799,0.0287566080728,0.034801773402,220.997222774,212.027467107
177,14.1011755416,13.7623491523,13.0,12.0,19.257039226,17.3460420443,11.7130377083,11.7891589928,0.57576313892,0.41464509231,0.624533622486,0.475540877886,0.421608794427,0.328979401759,0.693153842281,0.4840455997,8.11893709232,5.70649053464,119.182263269,78.3178685298,0.0442894722246,0.0345537576925,183.315282041,165.148189827
178,25.3692558467,26.052570191,10.0,15.0,39.5613564647,49.4661878822,19.4967090115,20.5507487845,0.173814886854,0.372696683369,0.440955433455,0.647313766895,0.111461151199,0.196289767195,0.226169161778,0.472474585001,4.40955433455,9.70970650343,112.743332381,265.151914146,0.0173814886854,0.0248464455579,253.692558467,390.788552865
179,20.8343254028,21.3262860253,14.0,11.0,24.7747340966,26.4359422492,19.1406366545,19.1798449582,0.366379324209,0.288898528667,0.545233290102,0.560102968604,0.308106881457,0.233058939097,0.39879896365,0.321229533819,7.63326606142,6.16113265464,158.778488329,134.535625975,0.0261699517292,0.0262635026061,291.680555639,234.589146279
180,18.8036241028,19.1983594243,18.0,7.0,26.5142762489,31.0786102841,16.212277947,16.0384207257,0.720002093902,0.137069732102,0.752147151497,0.375930569013,0.510617321773,0.0846728331492,0.835086147131,0.164075629895,13.5386487269,2.63151398309,252.78374157,59.0855651354,0.0400001163279,0.0195813903003,338.46523385,134.38851597
181,15.4888997637,16.2594165225,12.0,13.0,18.7492020265,22.9494567498,13.9214517286,13.9978346973,0.344649305406,0.53230537744,0.44485321209,0.665767296074,0.284718172941,0.377132014206,0.383454157595,0.618308119514,5.33823854508,8.65497484896,81.8109191618,145.663733875,0.0287207754505,0.0409465674954,185.866797165,211.372414792
182,9.25070389411,9.66764973296,7.0,18.0,11.5135389233,13.9978346973,8.64376499072,8.64376499072,0.235212871099,1.44695827599,0.310840660375,0.777149210582,0.188984867045,0.999346405566,0.251728803937,1.61835563617,2.17588462262,13.9886857905,20.6982181882,136.262619581,0.0336018387285,0.0803865708883,64.7549272587,174.017695193
183,14.231288911,15.2773324874,5.0,20.0,14.9376305863,19.4978060181,13.5712721109,13.6142193038,0.0558515849302,1.2198049099,0.158968008256,0.931768258915,0.0532105836122,0.955767287919,0.0585678361455,1.36881629145,0.79484004128,18.6353651783,11.2288313225,286.356405082,0.011170316986,0.0609902454952,71.1564445551,305.546649747
184,13.0100992977,13.4328942616,16.0,9.0,18.3454647597,16.2623596356,11.0240997827,11.3511510365,0.76492119658,0.32223669332,0.621981295152,0.480952380952,0.542461085221,0.26617117845,0.902722301015,0.381333259919,9.95170072244,4.32857142857,130.924917423,59.2700242357,0.0478075747863,0.0358040770356,208.161588764,120.896048354
185,11.5493202995,12.7241799671,18.0,7.0,16.2671296032,15.1481996812,10.5057065007,10.5057065007,1.1011013918,0.226311927926,0.7064984809,0.411376242805,0.781758857672,0.190097421491,1.21048238453,0.274101860683,12.7169726562,2.87963369963,150.776618056,36.5343310546,0.0611722995446,0.0323302754181,207.887765392,89.0692597696
186,12.7610624651,14.5065691987,17.0,8.0,16.2991760141,25.4631174007,11.418236364,11.418236364,0.873883962902,0.268211820455,0.655981637519,0.486354166667,0.68418721463,0.152802709586,0.976655893464,0.340756068566,11.1516878378,3.89083333333,140.304320856,64.7296735577,0.0514049389942,0.0335264775568,216.938061906,116.05255359
187,19.4001666844,17.8155234,4.0,21.0,25.2694530723,21.8709869274,16.972375371,16.2561462494,0.0902054105239,0.921507070063,0.4375,0.781768131902,0.0692535764423,0.750635114202,0.1031087259,1.00990299411,1.75,16.4171307699,38.3522564887,290.64974797,0.022551352631,0.0438812890506,77.6006667377,374.125991399
188,13.0230484909,13.7532990541,6.0,19.0,14.2963845382,18.6001066852,12.3296389813,12.3296389813,0.0975447675134,1.20824429142,0.211721706226,0.874597108968,0.0888567479394,0.893400524612,0.103030610976,1.34775601261,1.27033023736,16.6173450704,16.5409212298,229.850512431,0.0162574612522,0.0635918048117,78.1382909452,261.312682029
189,11.2820881201,11.7611132904,8.0,17.0,12.6347265362,17.1554635526,10.1641094992,9.8983688314,0.275804638603,1.0345441377,0.388956529582,0.715728871025,0.246277766895,0.709242905044,0.306141156477,1.22923190827,3.11165223665,12.1673908074,34.7320398327,148.555031026,0.0344755798254,0.060855537512,90.2567049609,199.938925937
190,14.3541408126,13.5809549832,11.0,14.0,17.827123211,15.1240912563,12.392493737,12.392493737,0.561828847765,0.470819253503,0.733142763034,0.456726791931,0.452376432132,0.422780779266,0.650762515159,0.51597162143,8.06457039337,6.39417508704,118.819586863,85.8255138545,0.0510753497968,0.0336299466788,157.895548938,190.133369765
191,15.8113175516,16.6037080595,12.0,13.0,23.0066526153,22.5446406672,13.8117756037,13.9978346973,0.377742185385,0.471933246846,0.497716803812,0.60275706571,0.259603243706,0.347570048683,0.432428227702,0.559789569148,5.97260164575,7.83584185422,97.9918280046,131.009140684,0.0314785154487,0.0363025574497,189.735810619,215.848204774
192,16.9909814465,17.137670369,17.0,8.0,20.5298931839,18.8333200637,16.0530339844,16.1180940554,0.698552903009,0.193400699762,0.698182318497,0.414304680205,0.578137416894,0.175987952758,0.73936798651,0.205634576288,11.8690994144,3.31443744164,205.673416671,56.2565296501,0.0410913472358,0.0241750874702,288.846684591,137.101362952
193,22.2107268223,21.8287499927,12.0,13.0,26.1112288288,28.4944419021,17.6249421185,17.6249421185,0.31201203646,0.31131437386,0.577501175591,0.522738741241,0.265403599062,0.238488743155,0.393193581034,0.385567429977,6.93001410709,6.79560363613,155.132915677,151.448633977,0.0260010030383,0.0239472595277,266.528721868,283.773749906
194,27.3733659134,28.3310878287,15.0,10.0,33.1590507931,32.5141207851,24.1934296194,24.3158555369,0.326297232178,0.17636315477,0.595456902196,0.499656002752,0.269363969091,0.153673539584,0.369185091715,0.205485676617,8.93185353294,4.99656002752,246.705102209,142.673685018,0.0217531488119,0.017636315477,410.600488701,283.310878287
195,12.7365336987,12.8077129229,9.0,16.0,15.7413556432,16.1432756885,11.9087181621,11.9087181621,0.292125629828,0.848160916117,0.413407547618,0.678937595377,0.236362611513,0.672911851079,0.312432276751,0.912188984423,3.72066792856,10.863001526,48.2043984223,140.031258011,0.0324584033143,0.0530100572573,114.628803288,204.923406766
196,28.9467357107,27.95273353,3.0,22.0,31.7056701396,31.4755436753,27.052838935,27.052838935,0.0501742568453,0.640154170344,0.484126984127,0.813366315535,0.045808240166,0.5685067469,0.0536868221435,0.661448470704,1.45238095238,17.8940589418,44.2378189309,498.118013476,0.0167247522818,0.0290979168338,86.840207132,614.96013766
197,21.3630380098,22.0308202334,15.0,10.0,26.3053391856,30.5013995119,17.7559655884,17.7559655884,0.430885157545,0.224371136511,0.613667733233,0.494308017404,0.349929568806,0.162060766166,0.518418215708,0.278389826193,9.20501599849,4.94308017404,196.711685908,114.259402574,0.0287256771697,0.0224371136511,320.445570147,220.308202334
198,13.9095006339,15.1181938918,15.0,10.0,17.1656458845,19.1231707244,12.1292904988,12.1292904988,0.560267006836,0.426270789394,0.519535619117,0.644444444444,0.453990157969,0.336996648586,0.642497126072,0.531312564828,7.79303428676,6.44444444444,106.325819547,101.764310882,0.0373511337891,0.0426270789394,208.642509509,151.181938918
199,14.56878682,13.3481118527,17.0,8.0,20.2914949108,15.1820239268,12.1292904988,12.1292904988,0.962874761264,0.167255018862,0.825171595952,0.279067337461,0.691320042849,0.147051454434,1.15653237364,0.184061771784,14.0279171312,2.23253869969,209.065203142,29.4593373742,0.0566396918391,0.0209068773578,247.669375939,106.784894821
200,13.3425480375,14.7522288695,14.0,11.0,14.3762154406,17.3161633452,12.3024916535,12.3794397132,0.447697446633,0.639532093285,0.426673191997,0.857683982684,0.415507454841,0.54483915527,0.485545924858,0.76211234338,5.97342468796,9.43452380952,78.3547694397,142.443880245,0.0319783890452,0.0581392812077,186.795672525,162.274517564
201,13.4518532931,14.7685221461,10.0,15.0,15.8398541265,19.8102059357,11.7774396939,11.9039423614,0.253830251552,0.789329272522,0.341448730522,0.777148456119,0.215563052409,0.588445515387,0.289917621654,0.97927446957,3.41448730522,11.6572268418,45.2536846222,177.404498014,0.0253830251552,0.0526219515015,134.518532931,221.527832191
202,23.1670580339,21.7736159773,12.0,13.0,29.0539324694,25.0569993677,19.6504082183,19.6504082183,0.402091722355,0.244870912475,0.776273522229,0.410132708634,0.320620359277,0.212783866656,0.474050318103,0.271328979683,9.31528226675,5.33172521224,222.887448308,114.383000146,0.0335076435296,0.0188362240365,278.004696407,283.057007705
203,9.92454317903,10.1033008531,5.0,20.0,10.7592845921,10.557924276,9.71585782576,9.71585782576,0.203181494615,1.533308466,0.403296703297,0.774573836625,0.187417992267,1.4672843191,0.207545597378,1.59445280183,2.01648351648,15.4914767325,20.6352939205,156.622048131,0.0406362989229,0.0766654232998,49.6227158951,202.066017061
204,22.9506275367,23.7147990842,7.0,18.0,30.3873218543,30.3873218543,19.5003312128,19.5003312128,0.115381747098,0.568420802106,0.378297643168,0.748888062068,0.0871443529927,0.443605566224,0.135796847411,0.691269546661,2.64808350218,13.4799851172,66.2926220463,317.583144392,0.0164831067283,0.0315789334503,160.654392757,426.866383516
205,18.065072499,20.3372477223,4.0,21.0,21.6811607105,30.7341863877,15.1936609272,15.1936609272,0.0364423299917,0.933906554469,0.164583333333,0.904432807033,0.030364303006,0.617979233551,0.0433294738174,1.25006665864,0.658333333333,18.9930889477,11.7023757201,393.31292133,0.00911058249793,0.044471740689,72.260289996,427.082202168
206,11.5188254005,12.1584920759,6.0,19.0,15.1936609272,21.4174585697,9.27543038492,9.27543038492,0.142414130176,1.25486973037,0.273407250009,0.803017035424,0.107968942306,0.712377877302,0.176859016992,1.64491813748,1.64044350005,15.2573236731,19.3303054059,189.182153948,0.0237356883626,0.0660457752829,69.1129524029,231.011349442
207,19.3504785715,17.5182092615,18.0,7.0,36.0087262241,18.5533484914,16.2738611313,16.7537811264,0.774558667044,0.104829458702,0.832671160499,0.262346342046,0.416234686995,0.0989807524591,0.920991076921,0.109612533461,14.988080889,1.83642439432,297.045397111,31.9228867091,0.043031037058,0.0149756369575,348.308614287,122.627464831
208,18.8689679055,21.120274899,15.0,10.0,27.694842226,28.0175188223,14.8474142964,15.782136759,0.41782146474,0.28535486662,0.525590653893,0.602677322677,0.284668883255,0.215107314284,0.530992107514,0.381873083399,7.8838598084,6.02677322677,147.315560702,131.996978138,0.027854764316,0.028535486662,283.034518582,211.20274899
209,19.3643116743,20.6289530468,16.0,9.0,27.694842226,28.0175188223,15.3463003811,17.079596291,0.507063854153,0.221559189764,0.613683906911,0.507837124749,0.354540474738,0.163131294806,0.639824730829,0.26760199977,9.81894251058,4.57053412274,189.200040596,100.035951783,0.0316914908846,0.0246176877516,309.828986788,185.660577421
210,16.6101335229,18.3946642084,13.0,12.0,27.694842226,28.0175188223,12.2693478942,12.2693478942,0.395058863771,0.389438251083,0.504767728972,0.596965488215,0.236938720325,0.255682378729,0.534827158968,0.583860358379,6.56198047664,7.16358585859,110.437429108,136.900981249,0.030389143367,0.0324531875903,215.931735798,220.735970501
211,11.7824829509,13.3754520957,13.0,12.0,13.7801566293,20.1384576693,11.518393988,11.4842040042,0.441246068558,0.721608469312,0.399921098456,0.804319959429,0.377279766826,0.479274017487,0.451362775517,0.84044479788,5.19897427993,9.65183951314,60.7432306268,132.773837517,0.0339420052737,0.0601340391093,153.172278362,160.505425149
212,21.2836376272,22.2944052564,14.0,11.0,31.5120784593,29.5494003117,16.6369099885,17.522462021,0.370079801348,0.266419935832,0.562617456073,0.539970365256,0.249956358645,0.201008276147,0.473443950257,0.338974854715,7.87664438503,5.93967401782,171.200712743,135.189500191,0.0264342715249,0.0242199941666,297.97092678,245.23845782
213,22.8929122812,20.6645649093,7.0,18.0,27.4169912599,28.2516888582,20.8206140028,18.8790246735,0.17327996841,0.535521706232,0.566697588126,0.614795725486,0.144687032916,0.391704832737,0.190526711477,0.586170273631,3.96688311688,11.0663230588,90.8430368422,230.369164034,0.0247542812014,0.0297512059018,160.250385968,371.962168367
214,19.3040358081,17.0475985126,11.0,14.0,23.6207187931,23.9536066201,16.2844776524,14.1362833357,0.332281544887,0.440253463498,0.583124985531,0.536090306392,0.271557140028,0.313325020675,0.393895031683,0.530922033131,6.41437484085,7.50526428949,122.527683432,133.516612595,0.0302074131715,0.0314466759641,212.344393889,238.666379176
215,12.4778689246,13.3239420727,2.0,23.0,12.7679136231,18.8348780834,12.1878242261,11.5034265391,0.0161069484999,1.64888666244,0.100490196078,0.955203059772,0.0157410519909,1.16643549682,0.0164902601505,1.90983706464,0.200980392157,21.9696703748,2.49785447559,294.029755722,0.00805347424993,0.0716907244538,24.9557378492,306.450667672
216,16.3143609624,16.7119774262,9.0,16.0,23.9281223294,22.5637724487,14.3936838423,14.6198276522,0.228486474532,0.667461904227,0.414178980061,0.697163017268,0.155783674508,0.494359190231,0.258975454887,0.762978096707,3.72761082055,11.1546082763,66.1545222865,184.801245014,0.0253873860592,0.0417163690142,146.829248662,267.391638819
217,13.9922787583,14.87757563,9.0,16.0,16.0813283389,23.2936523505,13.2158406456,12.4167264616,0.264958400194,0.753468000761,0.41193019943,0.700611072882,0.230538903053,0.481237420283,0.280524856065,0.902796498,3.70737179487,11.2097771661,51.0355828368,174.390718338,0.0294398222438,0.0470917500476,125.930508825,238.04121008
218,14.2830009732,14.4129317801,13.0,12.0,17.3515853041,16.4400494489,13.0759754242,13.1090543945,0.500950211772,0.451189721427,0.550390181714,0.541913889568,0.412358423561,0.395556393857,0.547192246098,0.496066800786,7.15507236228,6.50296667482,103.877757045,93.8283806191,0.0385346316747,0.0375991434522,185.679012652,172.955181362
219,12.9239355163,13.1937690771,8.0,17.0,15.9963670362,16.4806581485,11.0133933701,11.1465689082,0.206455245955,0.964004564349,0.333526785714,0.748167859487,0.166801266792,0.771744277242,0.242269952235,1.14105548676,2.66821428571,12.7188536113,34.4232346491,170.454532278,0.0258069057444,0.0567061508441,103.39148413,224.29407431
220,13.0008130552,14.4350158274,12.0,13.0,14.2556512468,17.8491831448,12.2002047227,12.649524311,0.315881489213,0.782208646483,0.342226349072,0.868553399406,0.288076364789,0.632588847382,0.336610432547,0.892618087027,4.10671618887,11.2911941923,52.811277029,164.900191195,0.0263234574344,0.0601698958833,156.009756663,187.655205756
221,15.8717963541,14.992358416,20.0,5.0,21.7580605998,16.2268986581,13.4848180241,13.5389845638,1.09235000731,0.0685676945859,0.866877843173,0.205598290598,0.796833742783,0.0633510737112,1.2857093683,0.0759282535664,17.3375568635,1.02799145299,278.72747956,15.3497543808,0.0546175003657,0.0137135389172,317.435927082,74.9617920801
222,10.6239306563,11.4851036321,20.0,5.0,13.6392224505,15.1184142552,9.79663725662,10.3699894983,1.50418165804,0.162874883897,0.799016081472,0.374126984127,1.17164462178,0.123732217484,1.63120479108,0.180389278209,15.9803216294,1.87063492063,168.783910662,24.3103490264,0.075209082902,0.0325749767795,212.478613125,57.4255181607
223,17.3781897336,18.6730691042,14.0,11.0,22.0770012239,27.9164781326,16.4664276205,16.2614406553,0.397882088518,0.374048012274,0.493890744704,0.634965852861,0.313197900192,0.250197189928,0.419913206752,0.429520639009,6.91447042585,6.98462438147,119.850500653,135.206421488,0.0284201491799,0.0340043647522,243.29465627,205.403760146
224,11.6191276187,12.131786928,21.0,4.0,13.6392224505,15.1184142552,10.8115765128,10.8478478743,1.54544731248,0.116615014465,0.855083311982,0.353687127025,1.31655229004,0.0935778372138,1.66088169753,0.130417436205,17.9567495516,1.4147485081,207.706429315,19.7193300164,0.0735927291656,0.0291537536163,244.001679992,48.527147712
225,13.5359422229,14.3898592278,14.0,11.0,17.1053348447,17.1053348447,11.4471509014,12.1448545752,0.554795506782,0.445986313842,0.536405708953,0.583425479426,0.439025601869,0.375185889781,0.656030482172,0.528427922618,7.50967992534,6.41768027369,102.606831938,93.6995775902,0.0396282504845,0.0405442103492,189.503191121,158.288451505
226,14.6123963308,15.2661833346,14.0,11.0,17.1053348447,17.1053348447,13.546004085,13.6403589706,0.500861482118,0.436703062053,0.522770463111,0.606071728008,0.42786572435,0.389749108605,0.540291176472,0.48875465979,7.31878648355,6.66678900809,107.52911633,102.725646808,0.0357758201513,0.0397002783685,204.573548632,167.928016681
227,13.2132818645,13.5072862364,9.0,16.0,17.1053348447,20.1481393509,11.2256470897,11.5153347537,0.268477184213,0.821750209998,0.394162745467,0.69372595633,0.207389375386,0.550900264683,0.316014273463,0.963898622028,3.5474647092,11.0996153013,47.6356547289,152.425101973,0.0298307982459,0.0513593881249,118.919536781,216.116579783
228,18.8056232853,16.7059860369,9.0,16.0,32.1831001754,20.6963712659,14.8047449005,14.7891506359,0.262185170933,0.55823914859,0.547839506173,0.582870963848,0.153203250423,0.450607273214,0.333038872922,0.6305930375,4.93055555556,9.32593542157,99.6283843096,155.827997544,0.0291316856592,0.0348899467869,169.250609568,267.29577659
229,17.1499360047,15.8508436516,14.0,11.0,22.364772437,20.4507238289,14.3138133883,14.4177353699,0.598528273386,0.269107741119,0.733194398972,0.387780429992,0.458968300013,0.208578667708,0.717119981038,0.295856777815,10.2647215856,4.26558472992,181.098071185,66.7722829769,0.0427520195276,0.0244643401017,240.099104066,174.359280168
230,9.05418189662,11.4426984449,17.0,8.0,16.1580614026,15.580880011,0.0,8.59624837369,1.24959474416,0.299264284993,0.665532830042,0.428048871064,0.70021135759,0.21978161478,0.0,0.398358774624,11.3140581107,3.42439096851,104.372312503,39.8839562237,0.0735055731861,0.0374080356241,153.921092242,91.5415875593
231,14.8627471093,14.6967021469,8.0,17.0,18.8315614424,16.9356790237,13.1128709225,13.22747907,0.238732448346,0.795614425513,0.443527500817,0.687818131503,0.188418789243,0.690430435012,0.270590630191,0.883986145335,3.54822000654,11.6929082356,56.0589392818,170.697992916,0.0298415560432,0.0468008485596,118.901976874,249.843936498
232,15.0233654667,12.9139715902,21.0,4.0,21.2691358105,13.7717544799,12.2012600363,12.2153827566,1.30690441016,0.0448796551879,0.934957265896,0.144893648019,0.923126485191,0.0420842960074,1.60918647135,0.0474462899465,19.6341025838,0.579574592075,298.377988056,7.39803958427,0.0622335433409,0.011219913797,315.4906748,51.6558863608
233,20.58843941,20.5145039205,2.0,23.0,20.58843941,26.8475355134,20.58843941,18.1889193068,0.015110961298,1.03468356996,0.155555555556,0.92287044141,0.015110961298,0.790613355995,0.015110961298,1.16697533231,0.311111111111,21.2260201524,6.40529226088,437.21163056,0.00755548064902,0.0449862421722,41.17687882,471.833590172
234,15.14572745,16.1151864347,15.0,10.0,17.823708357,21.3661362083,13.8949987583,13.8949987583,0.552584373949,0.35466872244,0.557952821397,0.571555258467,0.469559541333,0.267505202109,0.602324078363,0.411338833784,8.36929232095,5.71555258467,125.609169504,96.3023090718,0.0368389582632,0.035466872244,227.18591175,161.151864347
235,19.0988317921,18.2871482428,4.0,21.0,20.9730940346,23.2235778738,17.6640658526,16.4418073057,0.0728330222586,0.906845291907,0.347756410256,0.789695918402,0.0663242933413,0.714085244596,0.0787488935237,1.0086247806,1.39102564103,16.5836142864,26.8891957077,304.154894805,0.0182082555646,0.0431831091384,76.3953271683,384.0301131
236,12.4427295231,12.8216763401,14.0,11.0,15.0252035483,16.3303378492,11.9548412484,11.7400326033,0.63123814987,0.470162706101,0.561023254536,0.548024913163,0.522743371712,0.369145702952,0.656999570324,0.513480179186,7.8543255635,6.0282740448,97.3087050647,79.7850638071,0.0450884392764,0.042742064191,174.198213324,141.038439741
237,15.2400040653,14.0157677524,4.0,21.0,20.5436560679,19.78640376,12.6904899646,12.5473884189,0.112642139681,1.19994842625,0.429166666667,0.800866593201,0.0835618869881,0.849987630962,0.135271898205,1.34037441863,1.71666666667,16.8181984572,30.5374849535,232.592923556,0.0281605349202,0.0571404012501,60.9600162614,294.331122801
238,23.7394978557,22.605727866,4.0,21.0,25.0314108449,26.4272781458,21.8512673899,20.8756621134,0.0609793457476,0.725358348215,0.361904761905,0.78082159167,0.0578320997002,0.620466978649,0.0662487452918,0.785472256448,1.44761904762,16.3972534251,34.4965553617,371.394729157,0.0152448364369,0.0345408737245,94.9579914229,474.720285186
239,11.1657178223,11.6649276267,11.0,14.0,12.0481047389,14.795972714,10.2704425217,10.2704425217,0.548858338068,0.681766473951,0.557127029755,0.568054041209,0.508660694784,0.537494677141,0.596702363541,0.774334363892,6.12839732731,7.95275657693,69.5060803676,93.8374713124,0.0498962125516,0.0486976052822,122.822896046,163.308986773
240,11.8206512473,13.4770388659,14.0,11.0,14.4719548956,26.5493441698,10.949838884,10.949838884,0.63854531067,0.476802668205,0.539144387359,0.584171644615,0.521561978147,0.24203566196,0.689327167551,0.586847729803,7.54802142302,6.42588809076,88.3406584585,95.472618933,0.0456103793335,0.0433456971095,165.489117462,148.247427525
241,15.219208125,15.323054773,6.0,19.0,18.0841527333,17.3436347597,13.9764488986,13.9764488986,0.146177685885,0.956482903627,0.370784770785,0.771381048509,0.123019787409,0.845050078878,0.159175527407,1.04863832208,2.22470862471,14.6562399217,36.0296269864,223.830883715,0.0243629476475,0.050341205454,91.3152487498,291.138040686
242,22.3252021926,22.8408508016,8.0,17.0,25.9795526122,26.5961801909,20.0260452526,20.5355598878,0.113146136018,0.576490513412,0.315751295488,0.77456081208,0.0972307106907,0.495091163876,0.126136255663,0.641206467089,2.52601036391,13.1675338054,56.9231039434,302.474007049,0.0141432670022,0.0339112066713,178.601617541,388.294463627
243,12.4119672879,13.1619121095,9.0,16.0,14.6739641443,17.1451459914,11.5325597293,11.556899457,0.22265301471,0.962644976568,0.307062437238,0.79189053589,0.188330972324,0.738999165161,0.239631270074,1.09633631593,2.76356193514,12.6702485742,34.3618891154,168.311173695,0.0247392238567,0.0601653110355,111.707705591,210.590593752
244,17.1344632541,16.1813570613,11.0,14.0,24.9885009653,19.4946703747,14.5467083591,13.9336333479,0.396018285612,0.459660034873,0.616869160252,0.531280225078,0.271547331798,0.381536235707,0.466467093121,0.533810741632,6.78556076277,7.43792315109,124.050812565,118.745068453,0.0360016623284,0.0328328596338,188.479095795,226.538998858
245,11.9512745372,13.5241468576,10.0,15.0,16.5283293327,18.9008822432,10.0978249528,10.6183326002,0.287686206676,0.850867114798,0.343821683656,0.767150121121,0.208019622997,0.608820883,0.340490833683,1.08371551825,3.43821683656,11.5072518168,40.2921668766,160.856542428,0.0287686206676,0.0567244743199,119.512745372,202.862202864
246,13.9450981149,15.459167427,11.0,14.0,16.5283293327,17.5463208097,12.7622684244,12.8051575545,0.263631828018,0.768096210955,0.334215609812,0.848151994658,0.22242851252,0.676730355837,0.288065693782,0.927292606487,3.67637170793,11.8741279252,50.3738138067,186.724296825,0.0239665298198,0.0548640150682,153.396079264,216.428343978
247,13.1402164942,13.2749451913,11.0,14.0,16.5283293327,16.1580614026,11.0110123775,11.3189830106,0.417819818016,0.634891182235,0.499112987663,0.60201040333,0.332171676506,0.52160623955,0.498613812796,0.744602729656,5.49024286429,8.42814564662,73.9388797293,112.60808221,0.0379836198196,0.0453493701596,144.542381436,185.849232679
248,13.6223965425,13.7315662007,10.0,15.0,16.4423059963,18.2987604577,12.0878647203,12.1256236029,0.324193376183,0.707412968547,0.441629072682,0.647592533922,0.268593147933,0.53084950925,0.365349119056,0.801104201067,4.41629072682,9.71388800884,61.1213981688,134.932410311,0.0324193376183,0.0471608645698,136.223965425,205.97349301
249,13.8468424579,13.8079138229,15.0,10.0,15.872001732,15.6139654603,12.4022645319,12.4022645319,0.731747771938,0.304870028017,0.675493074464,0.420961907404,0.638381742141,0.26960601935,0.816979519419,0.33942342249,10.132396117,4.20961907404,141.378986921,58.5102144124,0.0487831847959,0.0304870028017,207.702636869,138.079138229
250,19.9229396729,17.9892134125,20.0,5.0,31.4287241207,19.6961717529,16.4711215052,16.6604762211,0.939633862959,0.044063706301,0.936013438316,0.158534283279,0.595642021434,0.0402449484265,1.1365509483,0.0475779567086,18.7202687663,0.792671416393,376.223371191,14.0188030235,0.0469816931479,0.0088127412602,398.458793458,89.9460670623
251,13.5205559772,14.010028156,22.0,3.0,20.1997899706,16.1432756885,11.6461475372,11.652344359,1.38515632612,0.0612656394244,0.851276529295,0.286111111111,0.927142493648,0.053169712882,1.60809259754,0.0736618578106,18.7280836445,0.858333333333,253.52272766,12.5314207093,0.0629616511872,0.0204218798081,297.452231499,42.0300844681
252,11.5117905833,13.575745794,8.0,17.0,12.3612717864,25.4725839378,10.2468016927,10.2468016927,0.182108382032,1.09240841687,0.262049194678,0.872368174743,0.169593678843,0.582204734583,0.20459003895,1.44730613662,2.09639355742,14.8302589706,23.7996865834,206.762730854,0.022763547754,0.0642593186391,92.0943246668,230.787678499
253,13.8645003651,13.5262624488,21.0,4.0,18.0598302653,14.3143004741,12.7699900577,13.0927247639,1.33403003645,0.0556818356572,0.880745710831,0.188291780683,1.02413254476,0.052616411406,1.44836917209,0.0575256210083,18.4956599274,0.753167122732,257.911776705,10.1670369696,0.0635252398309,0.0139204589143,291.154507668,54.1050497954
